id,category_num
353744,
306573,
442868,
263982,
413100,
7861,
113217,
206680,
66332,
341703,
459647,
358983,
221873,
419385,
153402,
380440,
447787,
19335,
69986,
475848,
37302,
290695,
262543,
227162,
91938,
445237,
55590,
111871,
465712,
468414,
347375,
487425,
180396,
173679,
56859,
407999,
388324,
272748,
54880,
217676,
137820,
218964,
380628,
443449,
436477,
121538,
368133,
94480,
98477,
431017,
94191,
451577,
463109,
347502,
4844,
381559,
11531,
113876,
378460,
130956,
134902,
299925,
346898,
487256,
313712,
246738,
179992,
339667,
241768,
130768,
327338,
316273,
447754,
244138,
248591,
483059,
428521,
335498,
413812,
125269,
231440,
232365,
423464,
381147,
228532,
152408,
51045,
364439,
400485,
484670,
11907,
15884,
117845,
173440,
427147,
443621,
127022,
49981,
374036,
90865,
12638,
430603,
27673,
363334,
65221,
55240,
245968,
146242,
339114,
98894,
243308,
60540,
449433,
16428,
381424,
384572,
870,
194633,
226393,
159974,
435100,
284976,
137058,
321233,
116301,
109782,
320761,
51286,
83960,
338605,
12913,
231131,
58868,
164628,
91202,
77050,
228493,
167816,
53142,
43537,
104437,
370097,
334021,
351743,
381717,
400444,
253890,
373717,
109445,
415861,
115469,
264789,
39055,
301721,
419589,
266231,
53883,
227383,
290999,
375811,
388081,
82757,
145848,
331887,
92301,
310056,
162938,
135516,
317486,
394313,
384019,
95783,
102293,
335525,
133903,
154433,
478259,
250298,
387141,
135810,
309639,
334442,
335289,
15558,
290006,
233782,
185457,
58522,
318324,
372501,
280310,
407129,
226252,
481398,
149740,
257947,
290557,
234218,
96691,
103789,
207565,
103336,
107476,
22047,
163130,
145395,
75683,
385409,
413174,
407811,
479892,
418374,
114613,
312661,
128216,
231535,
197100,
277435,
66901,
276948,
47117,
103045,
82333,
127645,
105186,
406196,
200315,
205079,
276840,
425645,
472840,
201236,
20816,
350208,
335308,
68470,
325615,
384869,
129676,
319928,
311489,
64634,
10173,
229006,
300565,
431599,
430185,
358996,
330600,
153702,
139016,
475735,
5478,
324459,
213375,
439024,
65787,
15177,
254418,
444231,
220030,
45737,
118553,
92296,
89034,
146098,
57228,
463714,
64125,
328479,
289312,
222431,
401299,
42263,
267705,
363054,
202972,
34456,
304221,
130809,
40825,
411382,
422077,
286527,
370885,
155051,
348958,
234851,
200075,
135888,
452527,
155105,
71550,
281388,
464895,
81443,
486377,
238261,
230279,
260151,
444146,
268753,
22366,
144539,
149474,
293630,
295007,
39333,
233848,
419152,
367944,
234248,
354458,
58499,
234644,
28819,
171122,
71396,
4092,
453099,
104967,
76376,
243536,
268549,
7790,
35709,
433996,
40612,
463743,
306498,
311419,
139435,
268817,
265079,
439587,
157443,
140642,
325780,
438745,
121939,
469504,
369623,
13367,
81190,
86701,
309634,
320105,
279167,
73884,
255066,
136480,
49054,
17615,
161134,
146132,
436286,
9211,
115388,
441075,
309487,
419669,
207127,
223958,
384850,
106503,
166552,
165827,
412321,
444612,
7328,
313069,
88702,
288278,
277694,
352621,
60356,
265738,
138827,
261170,
434951,
415056,
60607,
241652,
9964,
310986,
176828,
353559,
212901,
320220,
416013,
256872,
195397,
259824,
338983,
408016,
485668,
260709,
420417,
116577,
94804,
86468,
244883,
324868,
406454,
103132,
267554,
306209,
449436,
469012,
353267,
453567,
145066,
359064,
476381,
63184,
377736,
460975,
401931,
91134,
31638,
415849,
362586,
451435,
180345,
380740,
149616,
132255,
162558,
480665,
99784,
233052,
52683,
242096,
94639,
148425,
286852,
56612,
95067,
173439,
6926,
345544,
271315,
405012,
87219,
351406,
254503,
189189,
190646,
359964,
229862,
411984,
483036,
13251,
349831,
318012,
350846,
426352,
247232,
374717,
207137,
201693,
243462,
409947,
191422,
218252,
71438,
223609,
288266,
22938,
375946,
325551,
360082,
69297,
414048,
213113,
337569,
165796,
449268,
260582,
308104,
458432,
367952,
139831,
439758,
487260,
361285,
54217,
293553,
284054,
16538,
145381,
328200,
360107,
345829,
377188,
394654,
180101,
349874,
382548,
136290,
291982,
156124,
471514,
315619,
189669,
153039,
443914,
400408,
84382,
210256,
343714,
278329,
390638,
129686,
28804,
59205,
166852,
475320,
366055,
301334,
133477,
60663,
378937,
266688,
372941,
189187,
283086,
226562,
126965,
125218,
97317,
401555,
242553,
167111,
120755,
227788,
418251,
32552,
355339,
382797,
287105,
344656,
254117,
206080,
197631,
483030,
385914,
34965,
233667,
67393,
352843,
437452,
405333,
24744,
197479,
381278,
204152,
96265,
301980,
142195,
94649,
365753,
247146,
217554,
314110,
101094,
462175,
240629,
433887,
346743,
476438,
421595,
169751,
485178,
3852,
25115,
76635,
298193,
226593,
41641,
28970,
33484,
187241,
346728,
323493,
30482,
74745,
29469,
113565,
264226,
205804,
7405,
474296,
301906,
5751,
452010,
378723,
304561,
369902,
181770,
124319,
342317,
356722,
156237,
179648,
405693,
168145,
122228,
32313,
308276,
458853,
118479,
350950,
259684,
96960,
193619,
261429,
450913,
44395,
308808,
112600,
110443,
407934,
404824,
391948,
329001,
154125,
115210,
353665,
189083,
266878,
110757,
216587,
199544,
378229,
457271,
358707,
273888,
219721,
201518,
387281,
477118,
179232,
68323,
5490,
120404,
116387,
325288,
212343,
101493,
296836,
219781,
281439,
209534,
180633,
243144,
50367,
460357,
409670,
96472,
20170,
125957,
341036,
22892,
74302,
142398,
7769,
426694,
311055,
210920,
339198,
92840,
110950,
464165,
135508,
214400,
399954,
438812,
239376,
298315,
431483,
346825,
125309,
135015,
398823,
248733,
355775,
444903,
336156,
43124,
372840,
331638,
435124,
474450,
80528,
438759,
487130,
261987,
57491,
295268,
248065,
202648,
341489,
42967,
131347,
346073,
270172,
289365,
79622,
406287,
93498,
433423,
406440,
461039,
18502,
151531,
35343,
270564,
110381,
445110,
103202,
169690,
370790,
211817,
320310,
62267,
91427,
14987,
103451,
444647,
299904,
297306,
158939,
270327,
158283,
460279,
100871,
441293,
329126,
246556,
173623,
94190,
261478,
460791,
72621,
450538,
119860,
377935,
403527,
54233,
15868,
359274,
339056,
163214,
346658,
427274,
18732,
462822,
403607,
340339,
344851,
213123,
159611,
67714,
93493,
237810,
310390,
379391,
235123,
473178,
48086,
47108,
65375,
187977,
316037,
445482,
45594,
162587,
261321,
138753,
81346,
99210,
342669,
201950,
309383,
421993,
128676,
68247,
298455,
446559,
26195,
133237,
167000,
163781,
350832,
266816,
187974,
282089,
359467,
458005,
110845,
430992,
111041,
408169,
115865,
288400,
368625,
439914,
304935,
221103,
25426,
300654,
327452,
77850,
342031,
154920,
222922,
24559,
364788,
77764,
105048,
279669,
191089,
243799,
258373,
311239,
256692,
157390,
28868,
290869,
110873,
127657,
187086,
313681,
428770,
7662,
9223,
64623,
204949,
476539,
480395,
65902,
416733,
246796,
284556,
173358,
283257,
99366,
99668,
17548,
306048,
262174,
52858,
365851,
281097,
325113,
477258,
400461,
262419,
133757,
83169,
72278,
397902,
244508,
383864,
22121,
280997,
350100,
309580,
194204,
190521,
339079,
186662,
154300,
120759,
149175,
192837,
470236,
431678,
163278,
166643,
124302,
315129,
434105,
49405,
17164,
204666,
173215,
282434,
246464,
426937,
134160,
215651,
99498,
43419,
257905,
324810,
333648,
112369,
213781,
52674,
183006,
269399,
8873,
451238,
7122,
142730,
246947,
373277,
351094,
290745,
65470,
365864,
138660,
448334,
24084,
259517,
265818,
118622,
189533,
393809,
109518,
432205,
121499,
199216,
184297,
161719,
372738,
89581,
447797,
365562,
82390,
33004,
205212,
160977,
131547,
349978,
154777,
367146,
425488,
266523,
308584,
301140,
328031,
375565,
139106,
286022,
485724,
251594,
264444,
194987,
8548,
42131,
240023,
273240,
152761,
204690,
410004,
380295,
310216,
445066,
305888,
13805,
188123,
178789,
403949,
35075,
264902,
442669,
103940,
21411,
65846,
75213,
16522,
316939,
417458,
251118,
372295,
36203,
406498,
350047,
290031,
419552,
37243,
213286,
465010,
283162,
359827,
210309,
150719,
179319,
198136,
441010,
157786,
479799,
204613,
58324,
100406,
152685,
300234,
59815,
99378,
305395,
241859,
342043,
97702,
240601,
211311,
374086,
368544,
447665,
140782,
220809,
164577,
12792,
437513,
15522,
229288,
68269,
420309,
450872,
338784,
87795,
133705,
68368,
112791,
97374,
14014,
369852,
402471,
259442,
309822,
393234,
4927,
180329,
75201,
328726,
196262,
10393,
316317,
214206,
311031,
337728,
258505,
240252,
110350,
129077,
419786,
413415,
425158,
144897,
318297,
342815,
435450,
19807,
445796,
258719,
236357,
89012,
283963,
200067,
157229,
365381,
436206,
158442,
356965,
289631,
190896,
173008,
201192,
188208,
305317,
139685,
233483,
179940,
25901,
191484,
70769,
43995,
451778,
15349,
104705,
457058,
237591,
267738,
416422,
303438,
55237,
74999,
113477,
145597,
220356,
382310,
336943,
476358,
477274,
395802,
217616,
190062,
163691,
372083,
261919,
3221,
375355,
450405,
248001,
302391,
419127,
318719,
161850,
49350,
65133,
46065,
145637,
31820,
483419,
68586,
302335,
36078,
481630,
474976,
143333,
310208,
12835,
302725,
1528,
224522,
19084,
198054,
251503,
170559,
267644,
293332,
362533,
38958,
340236,
247553,
404891,
208235,
278496,
339127,
217125,
403280,
128438,
13635,
47427,
75667,
459083,
248101,
467288,
276584,
318567,
372822,
407818,
106711,
457969,
59879,
144369,
184935,
79115,
441385,
51620,
196895,
94091,
437025,
214485,
13493,
421567,
9922,
6279,
337241,
57324,
84536,
428761,
41136,
378545,
224309,
391866,
378653,
248014,
380676,
35878,
487120,
34114,
379223,
20656,
474849,
45510,
476887,
433796,
64365,
270624,
208746,
326798,
278284,
300268,
203495,
161319,
419030,
411613,
344653,
145861,
217819,
397157,
63906,
60458,
169713,
116322,
193613,
291390,
299652,
176626,
350475,
173966,
137285,
98142,
430826,
316682,
448992,
324325,
473214,
358803,
27010,
341561,
312468,
300998,
165996,
87436,
343317,
93989,
317571,
204042,
440497,
439905,
333537,
282027,
239111,
461532,
63391,
216676,
432863,
145355,
334729,
81655,
111604,
63464,
451295,
448813,
409638,
294274,
257939,
427853,
59892,
418861,
262837,
443023,
148595,
121051,
409858,
133457,
28478,
317624,
357319,
337076,
457004,
31487,
19366,
269461,
365242,
147557,
33647,
126190,
41386,
181289,
239711,
127697,
392967,
10555,
68318,
417128,
233862,
108377,
129819,
418009,
209751,
214284,
171179,
358595,
7109,
392538,
306540,
34099,
261851,
43385,
344096,
463897,
31890,
77592,
602,
2146,
369515,
426556,
248270,
425797,
280555,
254391,
139783,
302384,
231911,
2043,
29763,
441354,
443494,
365354,
356815,
394190,
51597,
459562,
406823,
192451,
248993,
471628,
464099,
425886,
477159,
241816,
262758,
107990,
242223,
12805,
48691,
67831,
229215,
16607,
251937,
182752,
78250,
235565,
9765,
344827,
460123,
340031,
484908,
90144,
383603,
338962,
246733,
275982,
332342,
113288,
423611,
420007,
205953,
397429,
22264,
14071,
114835,
34471,
125676,
180189,
236976,
24715,
167830,
202808,
392890,
291237,
40444,
290769,
117571,
483026,
136967,
82422,
54444,
267545,
434946,
139368,
357230,
462075,
101014,
172506,
314603,
153663,
125762,
200577,
278813,
168898,
25768,
190342,
237371,
375442,
122121,
112493,
342417,
444894,
326718,
392985,
202019,
453625,
113360,
430604,
398777,
107897,
484037,
206960,
456859,
425023,
210103,
282907,
465609,
87417,
209407,
192316,
277425,
139663,
369870,
309455,
112267,
157787,
264707,
55271,
286758,
38378,
424763,
282299,
92850,
269587,
35044,
107720,
350077,
342969,
312414,
386043,
57455,
194367,
253986,
484444,
91389,
275557,
279952,
472363,
54527,
271918,
471605,
162456,
177436,
254231,
258191,
263875,
105070,
109188,
111270,
403162,
389123,
301408,
279278,
394987,
389730,
31986,
47665,
188346,
57516,
388447,
253364,
336583,
17566,
46719,
260304,
181309,
415147,
361530,
137577,
268796,
72888,
277653,
109323,
450938,
345643,
136335,
78265,
199759,
324365,
83663,
227931,
434931,
95102,
303956,
358159,
90674,
407371,
195009,
318721,
46422,
156257,
408854,
367809,
417345,
933,
30745,
220023,
355708,
70508,
375284,
116723,
151328,
238648,
410193,
267348,
414478,
276464,
64529,
298690,
357747,
53740,
171557,
458202,
99905,
157327,
411523,
380644,
307378,
283872,
75075,
336049,
313571,
305912,
50876,
218344,
124909,
259884,
47857,
318019,
43251,
63829,
76195,
89472,
215302,
128023,
287908,
326662,
472543,
62856,
448039,
206939,
448792,
144547,
49360,
445927,
261360,
385069,
119458,
482012,
55042,
255227,
13505,
47437,
404651,
312984,
484735,
443780,
224031,
3029,
44651,
40442,
328590,
237005,
347326,
419241,
31706,
432994,
155180,
191779,
113800,
269388,
278952,
195897,
238549,
101680,
104040,
305550,
52162,
98512,
212253,
150014,
366060,
473555,
259229,
144787,
310341,
257524,
213982,
221207,
154266,
180882,
445570,
461477,
207844,
268660,
247404,
282842,
389854,
122738,
255419,
453056,
369441,
31612,
61885,
416539,
320490,
222654,
196523,
432651,
473612,
431441,
205731,
150304,
203742,
431432,
86136,
202723,
161792,
119507,
450823,
50202,
260705,
18944,
246127,
51998,
236161,
207413,
368944,
132582,
411832,
114541,
200126,
360645,
439590,
155450,
225600,
208508,
130256,
323271,
321814,
208581,
114255,
418533,
161494,
157753,
277281,
650,
28762,
162694,
119747,
214717,
80898,
214438,
402033,
347717,
171214,
440219,
418113,
165883,
106403,
197058,
91523,
152948,
460901,
235935,
302067,
100020,
485623,
222628,
101264,
98869,
98928,
191421,
404036,
208665,
480584,
184682,
330329,
324712,
240121,
204849,
350526,
397222,
278670,
442665,
264276,
241712,
453867,
436925,
121026,
365405,
199886,
388184,
137596,
412920,
4225,
200124,
453462,
196117,
460498,
162254,
149645,
449456,
447314,
205888,
43621,
436713,
33170,
304263,
226856,
427711,
29719,
78127,
142460,
479700,
71230,
220899,
17261,
371878,
39189,
358634,
16034,
315283,
271385,
440062,
121863,
279320,
174204,
294861,
407815,
120137,
161857,
326220,
327156,
119674,
299819,
262770,
379683,
271951,
62086,
202233,
369877,
417699,
316260,
49741,
224796,
340647,
270833,
58300,
270785,
155031,
48996,
83202,
286592,
62989,
472057,
194519,
403714,
76025,
189436,
213296,
206253,
164819,
364960,
174125,
445119,
99177,
455656,
327115,
154473,
330214,
421978,
293616,
432263,
36127,
198296,
263687,
430422,
450166,
365621,
133484,
128538,
453606,
318906,
279768,
125683,
18076,
58674,
64297,
385844,
132548,
381098,
222196,
170571,
17829,
228362,
269406,
84908,
238774,
209773,
210302,
229837,
127003,
275343,
442762,
119107,
373502,
1085,
376512,
266388,
100032,
422086,
239963,
460835,
90042,
338218,
294450,
318425,
269326,
201822,
92636,
161215,
382875,
446493,
390236,
438871,
480621,
230461,
67415,
372059,
139061,
485991,
141482,
382628,
229821,
101008,
27426,
103251,
36431,
337519,
342265,
138853,
67586,
238131,
270041,
219958,
13649,
396187,
14558,
382147,
125653,
146477,
411503,
311145,
210022,
122229,
452676,
352970,
300267,
413370,
126797,
227526,
34966,
249014,
281132,
303810,
237785,
214307,
196071,
397583,
433788,
160993,
157078,
205436,
312179,
315980,
187768,
78946,
34882,
285246,
122182,
50920,
450861,
437625,
443048,
384387,
326206,
120540,
181771,
118039,
372010,
204465,
274418,
64706,
159961,
305332,
481806,
166797,
436024,
206901,
329328,
430671,
343585,
138203,
321667,
427643,
29116,
369673,
349445,
94441,
168228,
402720,
411591,
362916,
263607,
1206,
337485,
165819,
188046,
224683,
226688,
250414,
59861,
466478,
206000,
381781,
204813,
21487,
199354,
247045,
214435,
412888,
325064,
65204,
44976,
258794,
206543,
32375,
174787,
216924,
109093,
288880,
212419,
97460,
397250,
218146,
419425,
302558,
97241,
397598,
4860,
371009,
271712,
407328,
65107,
300170,
92633,
86712,
352701,
177420,
202305,
92619,
108960,
237509,
473287,
247851,
452195,
311018,
480356,
243412,
335340,
166174,
314550,
368685,
340169,
321629,
217184,
252484,
53942,
378923,
7987,
142142,
63913,
139792,
5283,
210904,
150167,
212312,
83632,
389776,
419254,
332256,
421718,
94383,
393279,
259250,
134278,
278786,
44346,
186551,
297200,
71536,
441576,
341587,
268847,
205233,
481925,
47663,
307978,
18257,
183314,
113882,
260145,
123397,
208587,
415586,
275723,
263362,
378059,
252496,
385647,
173375,
113249,
316451,
44543,
73365,
32363,
7092,
30003,
465144,
180475,
65160,
194707,
5451,
397104,
255155,
167366,
235587,
406272,
433661,
98270,
406460,
108584,
459187,
201357,
153452,
275164,
142891,
108316,
457205,
35503,
213048,
384924,
322553,
151845,
96909,
329781,
171942,
291839,
434665,
293073,
378606,
130570,
99232,
94061,
453192,
199198,
130276,
288014,
303640,
32196,
419894,
472506,
97485,
195026,
378083,
479183,
171238,
35526,
478198,
276661,
361676,
477934,
186386,
52079,
374713,
79167,
391782,
367751,
245380,
444436,
118571,
2624,
306204,
220381,
14238,
161316,
233787,
120079,
236957,
377339,
272150,
101719,
224323,
444328,
55330,
249020,
169953,
204081,
466523,
125594,
352854,
51251,
439071,
258844,
144710,
66206,
336725,
346389,
215270,
161342,
77976,
261383,
483317,
82326,
332540,
258689,
432862,
65351,
186666,
268561,
21618,
485211,
313485,
309611,
285574,
277212,
189222,
159100,
41315,
4685,
242236,
255896,
335157,
459402,
485825,
97618,
398566,
290484,
141066,
407956,
246324,
353048,
325488,
152011,
56186,
280145,
44530,
37339,
295316,
480060,
156680,
432333,
173588,
149785,
296205,
271068,
196254,
319121,
142881,
285968,
315755,
148579,
104130,
162547,
438243,
426901,
325463,
343543,
478361,
690,
278072,
236421,
375538,
399921,
57849,
427245,
333500,
25401,
345613,
251986,
151486,
319323,
110403,
319230,
199032,
390961,
70699,
472747,
370468,
1954,
393687,
147361,
217201,
166234,
418858,
106237,
75981,
294335,
333140,
196898,
92559,
299193,
192844,
384366,
372208,
99634,
321240,
176106,
134796,
160003,
300466,
322241,
171024,
71367,
343030,
14793,
340721,
279080,
24126,
315673,
66885,
469627,
445862,
184707,
479712,
171285,
408520,
420970,
434280,
94603,
39211,
48659,
290607,
64730,
383228,
379541,
302187,
383745,
389928,
307444,
397509,
417120,
432594,
440907,
365410,
286781,
245454,
168568,
275477,
260369,
483004,
60693,
371656,
433755,
169488,
28798,
23013,
345240,
48253,
197459,
449493,
474668,
192205,
197007,
49940,
78062,
261830,
391909,
71350,
386575,
408117,
136766,
337080,
310895,
206409,
332532,
176997,
413326,
409317,
460369,
396115,
28368,
27274,
167781,
399078,
307736,
43001,
404596,
76752,
241209,
432567,
218010,
74899,
296009,
366356,
89532,
54682,
244718,
222623,
237124,
187613,
98812,
125331,
73039,
435294,
114206,
210095,
28416,
333107,
228196,
181095,
329745,
193481,
22073,
320766,
455523,
408727,
259680,
336158,
371736,
13963,
368254,
115370,
393242,
484955,
170303,
403012,
87721,
264193,
221153,
309454,
127232,
128923,
176845,
233825,
2395,
150004,
132988,
425337,
236219,
316453,
180757,
87817,
23447,
117123,
471092,
439147,
391654,
112581,
270366,
197533,
320774,
283496,
343396,
478156,
482218,
186943,
90859,
455280,
248546,
180972,
149894,
33951,
393992,
261640,
180635,
409363,
332462,
233735,
457258,
336211,
261513,
463037,
205517,
212386,
61225,
181691,
405767,
365263,
206795,
149581,
34970,
185935,
208181,
391133,
346537,
95,
295856,
362430,
408847,
442287,
51327,
473089,
258599,
151383,
324661,
68116,
291980,
460140,
335132,
194397,
408113,
138404,
408416,
92505,
337170,
462423,
400680,
188288,
418041,
286930,
471246,
401455,
416486,
252163,
424020,
40113,
350054,
337758,
169797,
36268,
152833,
313942,
415259,
413790,
94394,
257273,
256080,
47928,
402632,
165201,
209381,
373747,
120342,
123413,
224046,
121528,
176961,
58696,
484368,
109511,
404078,
407537,
157076,
282460,
14816,
384361,
338663,
293841,
270878,
359133,
53352,
157578,
462071,
298901,
183502,
196200,
255890,
261187,
133953,
30264,
43107,
226364,
138885,
154961,
403034,
186331,
239542,
200819,
276333,
275505,
372803,
186089,
19857,
99215,
121161,
218386,
270208,
121068,
238737,
70451,
213844,
476569,
30130,
481445,
192708,
283130,
145906,
355096,
3199,
242910,
55274,
63710,
210701,
398468,
114672,
3829,
100496,
158654,
311933,
242957,
424789,
217719,
165444,
417983,
400696,
66126,
384730,
294793,
417111,
306394,
227477,
160686,
297652,
467009,
118529,
299768,
330166,
298164,
444012,
96780,
360596,
390587,
163117,
212392,
231466,
437267,
356745,
458363,
249270,
290953,
37919,
207827,
462487,
95292,
104526,
427700,
431057,
63428,
41928,
406349,
323267,
14139,
378531,
294467,
297918,
13324,
39881,
112856,
11245,
33762,
319875,
142074,
364501,
161607,
8794,
138054,
79841,
157508,
40783,
264617,
482472,
254935,
424621,
150078,
439892,
6821,
236354,
274071,
436312,
277071,
473261,
150470,
331201,
230047,
394201,
131639,
24871,
364154,
54713,
432233,
338183,
457042,
351765,
82827,
291302,
448138,
369021,
356490,
332319,
212960,
72492,
98162,
286544,
301174,
170507,
52917,
346961,
361352,
17009,
384426,
126607,
22044,
353673,
446404,
82505,
240365,
102341,
316814,
71913,
104664,
234560,
202801,
130494,
283818,
364243,
419035,
479928,
57810,
53833,
119847,
23374,
191059,
359592,
268795,
54403,
107226,
337068,
345633,
71564,
330434,
238860,
130714,
299144,
280094,
321511,
80576,
355938,
188130,
318285,
476268,
72955,
357768,
288931,
263575,
110905,
213466,
203945,
221047,
221887,
277225,
222806,
277703,
308083,
64963,
9242,
382354,
392579,
291685,
367493,
445271,
173773,
476705,
448132,
82146,
34059,
302951,
392968,
377048,
250374,
381673,
46979,
39518,
227455,
19732,
368729,
388906,
196658,
113345,
185814,
392056,
84659,
33367,
325856,
180047,
151294,
310021,
366949,
314652,
366191,
433607,
149257,
165834,
237365,
217093,
132494,
213438,
353233,
10193,
144568,
192480,
323131,
400254,
11281,
374492,
144887,
252593,
18520,
305465,
33296,
241078,
13412,
151232,
180662,
178097,
267559,
433263,
308113,
38018,
28557,
119703,
368913,
436342,
463863,
199495,
123893,
282826,
396218,
444955,
455049,
111425,
106989,
13502,
472172,
435907,
278567,
233464,
381636,
207864,
109037,
387794,
398262,
262010,
200341,
210130,
75613,
245399,
469690,
90196,
191118,
296064,
244618,
242266,
283494,
369834,
118086,
351960,
72972,
55231,
137891,
442850,
48277,
342156,
132182,
459251,
190591,
474307,
221044,
167776,
284650,
44380,
37087,
369647,
301825,
216265,
395574,
362223,
472419,
340239,
374535,
292935,
15945,
322393,
17696,
476904,
93979,
278847,
23079,
108409,
315248,
384771,
419409,
342624,
13352,
160069,
447221,
267664,
422525,
226267,
369649,
171525,
72361,
207141,
478736,
443955,
374728,
451697,
66609,
433209,
18103,
395182,
109629,
455851,
449958,
188429,
342686,
448588,
99692,
408686,
54322,
264004,
393407,
77516,
332537,
232898,
260293,
422361,
178258,
31567,
180601,
333156,
65711,
338870,
118297,
307381,
427421,
399989,
129023,
1897,
421539,
355542,
383153,
55504,
431601,
334202,
204936,
419487,
158454,
396007,
126616,
406517,
280636,
246166,
109382,
83754,
203346,
105757,
389716,
185253,
182075,
365154,
219815,
237024,
243360,
403804,
417505,
378025,
331729,
225729,
226348,
409241,
152764,
447271,
431472,
177279,
379894,
51057,
108661,
430553,
187622,
328861,
97800,
137319,
120994,
166532,
469551,
322505,
64139,
258393,
304282,
309522,
51328,
373170,
430160,
187472,
236965,
227270,
206167,
246496,
158972,
126867,
135701,
16252,
156232,
174149,
140475,
46784,
199934,
279905,
70290,
100438,
396989,
328993,
352470,
99288,
237662,
41409,
457980,
165571,
238049,
306097,
348509,
135203,
464170,
256670,
334693,
154776,
47760,
287556,
143123,
27137,
276717,
47076,
414329,
318416,
417117,
346569,
77172,
312086,
323137,
361705,
258871,
182280,
353914,
272316,
474530,
282926,
332831,
77071,
246769,
105254,
328071,
425175,
33527,
215519,
252604,
464157,
259951,
431211,
26897,
230253,
400439,
466550,
225530,
83235,
321156,
117737,
148603,
110742,
360559,
50039,
132043,
170683,
428234,
155678,
65417,
440749,
445456,
163688,
423180,
134280,
431178,
49075,
214007,
376013,
226568,
487571,
184437,
361180,
104794,
381149,
187008,
85570,
391236,
436983,
115104,
383670,
122976,
215413,
332701,
458344,
84892,
87891,
56122,
122200,
331681,
391205,
178892,
469403,
61752,
311014,
322315,
408141,
430998,
24917,
389330,
418653,
376075,
40998,
194416,
40845,
224382,
53085,
130313,
367909,
68426,
292386,
479023,
67651,
44175,
110085,
471080,
227711,
353669,
426755,
317608,
309087,
328565,
61300,
98432,
354718,
441698,
88435,
23163,
481186,
84044,
14264,
196511,
429453,
338556,
191703,
177953,
100593,
128006,
53966,
232544,
160830,
180517,
232162,
117623,
142382,
189908,
143793,
162309,
178664,
295388,
199944,
184610,
423145,
338969,
271826,
411375,
30495,
336267,
343504,
430670,
302611,
14316,
317444,
143169,
105915,
242663,
471057,
253539,
444867,
217202,
119859,
214946,
294196,
426118,
126029,
465552,
12550,
125751,
153185,
102014,
84863,
438146,
324041,
363191,
94502,
365465,
474431,
460551,
314438,
481704,
430868,
2814,
141932,
110094,
34250,
393172,
273080,
213125,
177526,
215787,
360489,
100287,
69275,
129912,
407250,
319604,
303711,
354047,
475088,
260384,
106173,
450844,
159112,
156129,
76416,
209969,
395706,
197927,
143545,
197176,
6332,
412397,
394616,
394105,
316868,
78118,
67091,
33,
19297,
480357,
372057,
47947,
364695,
55588,
9047,
314829,
253555,
86009,
239811,
252855,
190383,
11218,
412374,
246388,
101605,
208947,
472043,
175913,
13815,
452064,
253237,
448143,
404960,
331213,
155211,
477660,
256821,
432834,
230085,
240189,
311556,
174438,
207301,
373137,
473507,
57673,
229514,
328818,
153518,
350162,
147106,
138496,
171991,
50241,
364780,
394709,
235174,
254476,
307718,
199157,
238055,
45301,
6455,
115074,
56074,
380257,
113319,
145976,
331094,
342034,
1665,
377988,
479769,
246314,
410178,
93790,
150007,
263947,
376370,
190974,
257803,
169556,
333096,
14259,
348596,
314615,
197057,
387568,
258407,
8463,
484187,
33957,
198759,
476360,
5032,
323590,
316381,
20934,
338723,
25720,
31990,
333435,
164000,
60964,
326973,
221206,
84866,
122924,
245844,
324923,
11711,
227498,
356341,
91154,
14603,
35277,
345592,
78517,
127771,
108718,
161900,
434453,
32382,
92343,
224242,
140800,
168826,
202107,
331218,
111678,
423806,
111876,
168981,
33118,
224252,
335183,
354188,
364680,
79986,
370349,
175189,
102633,
444214,
422710,
426431,
76542,
112174,
135030,
160182,
353395,
104631,
330001,
471003,
77831,
417701,
334641,
315046,
453193,
184686,
104685,
200398,
368415,
151628,
114216,
428992,
474746,
4574,
321381,
109677,
206870,
361228,
339352,
380527,
213535,
248011,
441283,
273889,
431921,
438347,
432308,
267721,
325213,
331062,
157676,
408476,
463244,
338193,
395752,
453222,
299378,
192929,
345309,
359872,
307249,
257945,
140583,
194816,
108284,
193493,
349400,
90640,
322536,
288524,
292283,
151764,
261431,
90188,
469247,
337346,
271922,
356869,
487105,
443792,
135261,
449649,
49499,
462143,
330306,
166682,
234317,
18075,
221400,
444569,
63152,
185301,
32111,
181778,
193394,
407132,
259450,
369470,
210806,
385613,
6224,
72059,
381539,
266011,
435610,
297229,
289009,
462938,
440951,
484659,
440890,
197072,
139893,
17856,
250534,
338355,
432401,
273716,
257163,
210288,
240994,
376189,
432120,
395991,
43550,
312881,
344636,
221001,
279584,
4714,
263513,
55384,
20034,
364605,
40857,
55693,
238837,
296703,
428482,
129458,
371879,
439497,
446432,
41946,
48036,
404886,
28572,
434692,
449921,
136236,
184037,
49968,
37938,
303802,
13438,
10147,
268551,
307424,
307252,
403700,
473683,
263754,
178542,
364515,
286936,
184676,
84787,
464573,
5732,
94185,
331382,
475272,
4006,
88225,
452837,
395263,
477591,
190292,
654,
141575,
83134,
398097,
84569,
247205,
159467,
262814,
198828,
89734,
333247,
467394,
180353,
307875,
325870,
394905,
18719,
309058,
147526,
41768,
177007,
390362,
191242,
419306,
132761,
33490,
292316,
456814,
85228,
478942,
186153,
142211,
391848,
186941,
402905,
221187,
67235,
294417,
186775,
330967,
